SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-5.5802,0.2900,-33.7687,38.7469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1568.8946,44.3419,AvgBroker,-5.5802,0.2900,-33.7687,38.7469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.3817,44.3419,44.3419
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-10.1401,0.2400,-5.3705,0.2400,-42.1309,40.5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2382.0107,53.5325,AvgBroker,-10.1401,0.2400,-5.3705,0.2400,-42.1309,40.5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.4966,53.5325,53.5325
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-3.5673,0.2400,-8.7732,0.2400,-4.0673,0.2400,-37.9505,31.3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-906.9260,-10.4971,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-3.5673,0.2400,-8.7732,0.2400,-4.0673,0.2400,-37.9505,31.3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3982,-10.4971,-10.4971
SPOT,-39.7645,2.7894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.2008,2.7894,VidyutVanika,-39.7645,0.2500,-37.8937,33.8180,-24.9816,2.1617,-25.4869,1.3452,-14.8179,4.5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.9737,4.6414,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-39.7645,3.0394,-37.8937,33.8180,-24.9816,2.1617,-25.4869,1.3452,-14.8179,4.5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6570,7.4308,7.4308
SPOT,,,-8.9264,1.1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6069,1.1047,VidyutVanika,-19.6875,0.2400,-8.9264,0.2400,-2.9443,0.2400,-34.6456,34.4293,-29.7251,1.2577,-17.2091,4.1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.9497,7.2536,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-19.6875,0.2400,-8.9264,1.3447,-2.9443,0.2400,-34.6456,34.4293,-29.7251,1.2577,-17.2091,4.1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.8862,8.3583,8.3583
SPOT,,,,,-8.2750,0.5022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7423,0.5022,VidyutVanika,-18.8095,0.2400,-8.1462,0.2400,-8.2750,0.2400,-4.6644,0.2300,-0.6930,0.2400,-33.1900,31.3247,-27.1551,3.7978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9613,1.3268,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-18.8095,0.2400,-8.1462,0.2400,-8.2750,0.7422,-4.6644,0.2300,-0.6930,0.2400,-33.1900,31.3247,-27.1551,3.7978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4782,1.8290,1.8290
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-5.0424,0.3000,-36.2414,0.1800,-9.0201,0.2400,-0.8503,0.2400,-1.8716,0.2400,-15.7730,0.2100,-33.9277,29.6344,-27.0517,3.3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-290.6729,-3.8098,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3235,-0.0042,AvgBroker,-5.0424,0.3000,-36.2414,0.1800,-9.0201,0.2400,-0.8503,0.2400,-1.8716,0.2400,-15.7730,0.2100,-33.9277,29.6344,-27.0517,3.3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2969,-3.8140,-3.8140
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-2.0834,0.2400,-1.4011,0.2400,-43.3143,0.1500,-38.5604,0.1300,-1.3543,0.3000,-39.8420,30.5535,-25.5879,1.4623,-21.3612,0.8867,-18.6688,3.0452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.3727,-0.3034,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-2.0834,0.2400,-1.4011,0.2400,-43.3143,0.1500,-38.5604,0.1300,-1.3543,0.3000,-39.8420,30.5535,-25.5879,1.4623,-21.3612,0.8867,-18.6688,3.0452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9319,-0.3034,-0.3034
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-4.1669,0.2400,-9.1510,0.2400,-5.5197,0.2400,-7.0637,0.2200,-35.2531,28.6828,-32.9739,0.6911,-34.4065,0.1500,-24.5796,1.2951,-18.8704,0.8030,-29.5511,0.2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6428,4.1653,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-4.1669,0.2400,-9.1510,0.2400,-5.5197,0.2400,-7.0637,0.2200,-35.2531,28.6828,-32.9739,0.6911,-34.4065,0.1500,-24.5796,1.2951,-18.8704,0.8030,-29.5511,0.2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0750,4.1653,4.1653
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-2.5441,0.2400,-0.5250,0.2400,-13.2935,0.2400,-18.5561,0.1900,-3.5301,0.2400,-34.2528,0.1500,-14.6669,0.2100,-37.1993,0.2400,-34.0491,36.6135,-25.4574,0.7477,-22.1359,2.4861,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6779,0.9650,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-2.5441,0.2400,-0.5250,0.2400,-13.2935,0.2400,-18.5561,0.1900,-3.5301,0.2400,-34.2528,0.1500,-14.6669,0.2100,-37.1993,0.2400,-34.0491,36.6135,-25.4574,0.7477,-22.1359,2.4861,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7025,0.9650,0.9650
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7630,0.9105,VidyutVanika,-41.9108,0.1700,-0.5250,0.2400,-7.2644,0.2400,-6.7761,0.2200,-0.8278,0.2900,-39.6448,38.1536,-39.1419,0.1700,-31.7539,0.5283,-38.9767,0.1700,-16.4214,1.0304,-11.4848,0.6199,-22.4934,0.2400,,,,,,,,,,,,,,,,,,,,,,,,,-2.4946,1.2883,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-41.9108,0.1700,-0.5250,0.2400,-7.2644,0.2400,-6.7761,0.2200,-0.8278,0.2900,-39.6448,38.1536,-39.1419,0.1700,-31.7539,0.5283,-38.9767,0.1700,-16.4214,1.0304,-11.4848,0.6199,-22.4934,0.2400,,,,,,,,,,,,,,,,,,,,,,,,,-1.9363,2.1988,2.1988
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-19.6875,0.3400,-47.0293,0.1400,-10.9507,0.2400,-2.9140,0.3200,-46.4322,12.1253,-44.0647,7.1642,-34.4179,16.8892,-46.2707,0.1500,-28.8334,0.4944,-47.1065,0.2400,-36.2846,0.2400,-16.0238,0.5789,-13.3289,1.9851,,,,,,,,,,,,,,,,,,,,,,,-114.0127,-1.1976,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0193,-0.0002,AvgBroker,-19.6875,0.3400,-47.0293,0.1400,-10.9507,0.2400,-2.9140,0.3200,-46.4322,12.1253,-44.0647,7.1642,-34.4179,16.8892,-46.2707,0.1500,-28.8334,0.4944,-47.1065,0.2400,-36.2846,0.2400,-16.0238,0.5789,-13.3289,1.9851,,,,,,,,,,,,,,,,,,,,,,,95.2001,-1.1978,-1.1978
SPOT,-0.5590,0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-0.5590,0.2600,-9.1510,0.2200,-40.7202,0.1600,-2.3609,0.2400,-2.2133,0.2400,-10.6639,0.2600,-39.2519,15.4568,-36.4649,15.1843,-36.9895,0.1400,-27.8537,0.4350,-39.9137,0.2400,-17.9413,0.8504,-10.8756,0.5041,-6.4761,1.7686,,,,,,,,,,,,,,,,,,,,,-788.4912,-8.7530,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-0.5590,0.3017,-9.1510,0.2200,-40.7202,0.1600,-2.3609,0.2400,-2.2133,0.2400,-10.6639,0.2600,-39.2519,15.4568,-36.4649,15.1843,-36.9895,0.1400,-27.8537,0.4350,-39.9137,0.2400,-17.9413,0.8504,-10.8756,0.5041,-6.4761,1.7686,,,,,,,,,,,,,,,,,,,,,90.0828,-8.7530,-8.7530
SPOT,-22.2222,0.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1547,0.0612,VidyutVanika,-22.2222,0.2400,-4.0778,0.2400,-6.2648,0.2400,-45.4426,0.1100,-3.8623,0.2400,-8.2262,0.2300,-1.7155,0.2400,-9.0622,0.2900,-43.8394,36.4083,-43.1495,0.2300,-33.5943,0.4295,-43.5338,0.2400,-19.7779,0.7793,-17.6181,0.4846,-14.3968,1.6118,,,,,,,,,,,,,,,,,,,-8.4020,3.3249,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-22.2222,0.2832,-4.0778,0.2400,-6.2648,0.2400,-45.4426,0.1100,-3.8623,0.2400,-8.2262,0.2300,-1.7155,0.2400,-9.0622,0.2900,-43.8394,36.4083,-43.1495,0.2300,-33.5943,0.4295,-43.5338,0.2400,-19.7779,0.7793,-17.6181,0.4846,-14.3968,1.6118,,,,,,,,,,,,,,,,,,,-2.5270,3.3861,3.3861
SPOT,-2.4037,0.0443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1318,0.0439,VidyutVanika,-2.4037,0.2400,-0.5250,0.2400,-5.3869,0.2400,-33.0793,0.1400,-60.5885,0.0700,-0.1147,0.4000,-55.5266,11.9230,-48.7942,6.0660,-45.7009,5.2523,-38.8606,12.3402,-55.6525,0.2400,-31.4963,0.2400,-50.0567,0.2400,-18.1231,0.6964,-11.7739,0.4102,-13.1341,1.4526,,,,,,,,,,,,,,,,,-9.0657,3.0181,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-2.4037,0.2843,-0.5250,0.2400,-5.3869,0.2400,-33.0793,0.1400,-60.5885,0.0700,-0.1147,0.4000,-55.5266,11.9230,-48.7942,6.0660,-45.7009,5.2523,-38.8606,12.3402,-55.6525,0.2400,-31.4963,0.2400,-50.0567,0.2400,-18.1231,0.6964,-11.7739,0.4102,-13.1341,1.4526,,,,,,,,,,,,,,,,,-3.0038,3.0620,3.0620
SPOT,-1.9535,0.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0824,0.0428,VidyutVanika,-1.9535,0.2400,-9.1510,0.2400,-8.7623,0.2400,-1.3534,0.2400,-0.4379,0.3500,-45.6113,12.0693,-43.0135,1.4399,-42.1542,0.9737,-38.5812,5.4654,-32.6701,4.6561,-31.7360,11.0892,-47.7149,0.2400,-18.2122,0.2988,-45.4225,0.2400,-14.0415,0.6107,-38.0668,0.2400,-5.7054,1.2893,,,,,,,,,,,,,,,-4.0531,2.1041,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-1.9535,0.2828,-9.1510,0.2400,-8.7623,0.2400,-1.3534,0.2400,-0.4379,0.3500,-45.6113,12.0693,-43.0135,1.4399,-42.1542,0.9737,-38.5812,5.4654,-32.6701,4.6561,-31.7360,11.0892,-47.7149,0.2400,-18.2122,0.2988,-45.4225,0.2400,-14.0415,0.6107,-38.0668,0.2400,-5.7054,1.2893,,,,,,,,,,,,,,,-1.9263,2.1469,2.1469
SPOT,-45.7105,0.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8207,0.1468,VidyutVanika,-45.7105,0.1600,-9.1510,0.2400,-1.8654,0.2400,-8.0613,0.2200,-45.3104,0.1300,-10.6336,0.3000,-44.6657,0.1200,-43.7277,15.8938,-40.1758,0.9193,-31.9524,4.8839,-25.3565,4.1705,-24.8342,9.9603,-45.0811,0.2400,-39.2428,0.2400,-43.2537,0.2400,-11.4649,0.5417,-6.2328,0.3241,-6.0825,0.2400,,,,,,,,,,,,,-35.6738,6.3802,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-45.7105,0.2028,-9.1510,0.2400,-1.8654,0.2400,-8.0613,0.2200,-45.3104,0.1300,-10.6336,0.3000,-44.6657,0.1200,-43.7277,15.8938,-40.1758,0.9193,-31.9524,4.8839,-25.3565,4.1705,-24.8342,9.9603,-45.0811,0.2400,-39.2428,0.2400,-43.2537,0.2400,-11.4649,0.5417,-6.2328,0.3241,-6.0825,0.2400,,,,,,,,,,,,,-5.5914,6.5269,6.5269
SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0096,0.1207,VidyutVanika,-45.2315,0.2500,-44.9549,0.1500,-11.4607,0.2400,-11.6652,0.2100,-0.4737,0.2400,-0.6297,0.2400,-1.4219,0.2400,-43.1914,0.1600,-42.1599,12.8247,-36.6287,0.8034,-35.9137,4.4255,-33.5461,3.8004,-26.7742,8.9812,-44.1957,0.2400,-21.7131,0.2596,-42.5274,0.2400,-11.5760,0.4885,-26.6783,0.2400,-4.2135,1.0444,,,,,,,,,,,-0.0159,0.1985,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-45.2315,0.2500,-44.9549,0.1500,-11.4607,0.2400,-11.6652,0.2100,-0.4737,0.2400,-0.6297,0.2400,-1.4219,0.2400,-43.1914,0.1600,-42.1599,12.8247,-36.6287,0.8034,-35.9137,4.4255,-33.5461,3.8004,-26.7742,8.9812,-44.1957,0.2400,-21.7131,0.2596,-42.5274,0.2400,-11.5760,0.4885,-26.6783,0.2400,-4.2135,1.0444,,,,,,,,,,,-0.0799,0.3192,0.3192
SPOT,-42.9259,0.0315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VidyutVanika,-42.9259,0.2500,-42.8020,0.1600,-42.2054,0.1600,-1.2266,0.2400,-20.2863,0.2100,-0.1318,0.2400,-0.1206,0.2400,-14.3971,0.2400,-41.7952,0.1300,-41.3610,10.5912,-36.2494,0.7351,-35.0002,3.9949,-28.4700,3.4114,-26.6815,8.0911,-42.1616,0.2400,-22.1459,0.2487,-40.6642,0.2400,-14.4269,0.4507,-14.1845,0.2826,-35.6158,0.2400,,,,,,,,,-296.0342,-3.3258,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-42.9259,0.2815,-42.8020,0.1600,-42.2054,0.1600,-1.2266,0.2400,-20.2863,0.2100,-0.1318,0.2400,-0.1206,0.2400,-14.3971,0.2400,-41.7952,0.1300,-41.3610,10.5912,-36.2494,0.7351,-35.0002,3.9949,-28.4700,3.4114,-26.6815,8.0911,-42.1616,0.2400,-22.1459,0.2487,-40.6642,0.2400,-14.4269,0.4507,-14.1845,0.2826,-35.6158,0.2400,,,,,,,,,89.0122,-3.3258,-3.3258
