Bunnie,-32.7874,69.8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.0099,9.6646,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-32.7874,69.8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6912,9.6646,9.6646
Bunnie,-27.9911,2.4157,-27.7797,0.7497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10985.2285,-68.6592,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0643,-0.1254,AvgBroker,-27.9911,2.4157,-27.7797,0.7497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.9966,-68.7846,-68.7846
Bunnie,-28.6304,2.4990,-28.3793,2.1741,-28.1962,0.6747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10537.1041,-62.2412,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.9175,-0.1058,AvgBroker,-28.6304,2.4990,-28.3793,2.1741,-28.1962,0.6747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.2946,-62.3471,-62.3471
Bunnie,,,-29.0374,3.0821,-28.8117,1.9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9368.1404,-58.9198,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.3858,-0.1219,AvgBroker,,,-29.0374,3.0821,-28.8117,1.9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9981,-59.0417,-59.0417
Bunnie,-30.0782,1.7015,,,-29.4991,1.1079,-29.2986,1.7610,-29.1372,0.5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8422.3590,-54.5690,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,-30.0782,0.0478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AvgBroker,-30.0782,1.7493,,,-29.4991,1.1079,-29.2986,1.7610,-29.1372,0.5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.3432,-54.5690,-54.5690
Bunnie,-30.8388,0.0833,-30.5164,1.5388,,,-29.9876,0.1641,-29.8058,1.5849,-29.6547,0.4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8696.1180,-57.7997,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,-30.5164,0.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.9597,-0.0463,AvgBroker,-30.8388,0.0833,-30.5164,1.5744,,,-29.9876,0.1641,-29.8058,1.5849,-29.6547,0.4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.4527,-57.8459,-57.8459
Bunnie,,,-31.2702,0.0750,,,,,,,-30.3327,1.4264,-30.1910,0.4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8153.6863,-54.8255,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,-32.8397,0.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.1198,-0.0479,AvgBroker,,,-31.2702,0.0750,-32.8397,0.0538,,,,,-30.3327,1.4264,-30.1910,0.4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7207,-54.8734,-54.8734
Bunnie,,,,,-31.7283,0.0675,-31.4579,1.2752,,,,,-30.8584,1.2838,-30.7376,0.3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7573.6328,-48.1147,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,-47.8496,0.0549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1128,-0.0579,AvgBroker,,,-47.8496,0.0549,-31.7283,0.0675,-31.4579,1.2752,,,,,-30.8584,1.2838,-30.7376,0.3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4080,-48.1725,-48.1725
Bunnie,,,,,,,-32.1886,0.0607,-31.9350,1.1098,,,,,-31.4030,1.1554,-31.3002,0.3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8544.0855,-53.3520,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,,,,,-31.9350,0.0379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.1497,-0.0509,AvgBroker,,,,,,,-32.1886,0.0607,-31.9350,1.1477,,,,,-31.4030,1.1554,-31.3002,0.3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1456,-53.4029,-53.4029
Bunnie,-33.6939,0.5831,,,,,,,-32.6407,0.0547,-32.4129,1.0329,,,,,-31.9538,1.0399,-25.3926,0.4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8554.3666,-55.0323,SPOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default broker,,,,,-45.5890,0.0447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.1388,-0.0459,AvgBroker,-33.6939,0.5831,,,-45.5890,0.0447,,,-32.6407,0.0547,-32.4129,1.0329,,,,,-31.9538,1.0399,-25.3926,0.4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.4427,-55.0782,-55.0782
